name,name_english,image,mp3,pdf,language,theme,subtheme,subtheme_no_language
qua bên phải,to the right,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_car/to_the_right.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_car/to_the_right.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_car/to_the_right_city_vietnamese.pdf,vietnamese,city_vietnamese,car_vietnamese,car
lò sưởi,the fireplace,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/fireplace.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/fireplace.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/fireplace_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
cầu thang,the staircase,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/staircase.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/staircase.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/staircase_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
điện thoại,the telephone,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/telephone.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/telephone.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/telephone_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
ghế trường kỷ,the couch,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/couch.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/couch.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/couch_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
cái đèn,the lamp,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/lamp.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/lamp.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/lamp_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
cửa sổ,the window,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/window.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/window.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/window_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
tấm thảm,the rug,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/rug.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/rug.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/rug_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
cái ti-vi,the television set,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/television_set.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/television_set.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/television_set_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
cái điều khiển từ xa,the remote,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_living_room/remote.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_living_room/remote.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_living_room/remote_house_vietnamese.pdf,vietnamese,house_vietnamese,living_room_vietnamese,living_room
tủ để đồ,the closet,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/closet.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/closet.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/closet_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
đồng hồ treo tường,the clock,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/clock.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/clock.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/clock_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
cái gối,the pillow,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/pillow.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/pillow.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/pillow_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
cái giường,the bed,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/bed.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/bed.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/bed_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
móc áo,the hanger,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/hanger.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/hanger.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/hanger_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
cái chăn,the blanket,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/blanket.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/blanket.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/blanket_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
tủ đựng quần áo,the dresser,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/dresser.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/dresser.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/dresser_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
cửa ra vào,the door,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/door.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/door.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/door_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
máy rađiô,the radio,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bedroom/radio.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bedroom/radio.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bedroom/radio_house_vietnamese.pdf,vietnamese,house_vietnamese,bedroom_vietnamese,bedroom
cái chảo,the frying pan,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/frying_pan.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/frying_pan.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/frying_pan_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
máy rửa chén,the dishwasher,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/dishwasher.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/dishwasher.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/dishwasher_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
lò nướng bánh,the oven,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/oven.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/oven.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/oven_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
lò vi ba,the microwave,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/microwave.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/microwave.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/microwave_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
bếp lò,the stove,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/stove.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/stove.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/stove_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
lò nướng bánh mì bằng điện,the toaster,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/toaster.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/toaster.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/toaster_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
cái bàn,the table,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/table.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/table.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/table_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
cái ghế,the chair,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/chair.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/chair.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/chair_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
thùng rác,the trash can,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/trash_can.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/trash_can.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/trash_can_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
tủ lạnh,the refrigerator,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_kitchen/refrigerator.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_kitchen/refrigerator.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_kitchen/refrigerator_house_vietnamese.pdf,vietnamese,house_vietnamese,kitchen_vietnamese,kitchen
dầu gội đầu,the shampoo,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/shampoo.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/shampoo.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/shampoo_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
xà phòng,the soap,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/soap.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/soap.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/soap_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
kem đánh răng,the toothpaste,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/toothpaste.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/toothpaste.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/toothpaste_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
bàn chải đánh răng,the toothbrush,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/toothbrush.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/toothbrush.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/toothbrush_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
buồng tắm vòi hoa sen,the shower,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/shower.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/shower.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/shower_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
bồn rửa,the sink,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/sink.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/sink.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/sink_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
khăn tắm,the towel,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/towel.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/towel.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/towel_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
cái bồn cầu,the toilet,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/toilet.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/toilet.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/toilet_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
bồn tắm,the bathtub,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_images/images_bathroom/bathtub.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_audio/audio_bathroom/bathtub.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_house/subtheme/word_pdfs/pdfs_bathroom/bathtub_house_vietnamese.pdf,vietnamese,house_vietnamese,bathroom_vietnamese,bathroom
lớp học,the classroom,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/classroom.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/classroom.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/classroom_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
thư viện,the library,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/library.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/library.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/library_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
quán ăn tự phục vụ,the cafeteria,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/cafeteria.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/cafeteria.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/cafeteria_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
phòng tập thể dục,the gym,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/gym.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/gym.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/gym_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
giáo viên (nam),the teacher (boy),http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/teacher_boy.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/teacher_boy.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/teacher_boy_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
giáo viên (nữ),the teacher (girl),http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/teacher_girl.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/teacher_girl.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/teacher_girl_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
học sinh (nam),the student (boy),http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/student_boy.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/student_boy.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/student_boy_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
học sinh (nữ),the student (girl),http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/student_girl.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/student_girl.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/student_girl_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
sân chơi,the playground,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/playground.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/playground.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/playground_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
cái đu,the swing,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/swing.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/swing.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/swing_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
đặt một câu hỏi,to ask a question,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/to_ask_a_question.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/to_ask_a_question.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/to_ask_a_question_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
trả lời,to answer,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/to_answer.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/to_answer.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/to_answer_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
ăn trưa,to eat lunch,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_school/to_eat_lunch.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_school/to_eat_lunch.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_school/to_eat_lunch_school_vietnamese.pdf,vietnamese,school_vietnamese,school_vietnamese,school
bút chì,the pencil,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/pencil.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/pencil.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/pencil_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
bút mực,the pen,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/pen.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/pen.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/pen_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
quyển tập,the notebook,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/notebook.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/notebook.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/notebook_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
quyển sách,the book,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/book.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/book.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/book_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
máy tính,the calculator,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/calculator.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/calculator.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/calculator_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
quyển tự điển,the dictionary,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/dictionary.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/dictionary.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/dictionary_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
tờ giấy,the paper,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/paper.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/paper.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/paper_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
